"","nodes","nTree","r2"
"1732",32,18,0.915257824328873
"1733",33,18,0.918178251947067
"1734",34,18,0.910388086539657
"1735",35,18,0.925469215353417
"1736",36,18,0.914918034882537
"1737",37,18,0.908825435117013
"1738",38,18,0.917879262859279
"1739",39,18,0.920584768108106
"1740",40,18,0.922763846964632
"1741",41,18,0.91554252778029
"1742",42,18,0.912926819452536
"1743",43,18,0.912824716413802
"1744",44,18,0.904871559785861
"1745",45,18,0.913376885444598
"1746",46,18,0.915904065912256
"1747",47,18,0.899055841244153
"1748",48,18,0.903300755766908
"1749",49,18,0.898932862210545
"1750",50,18,0.90163755395051
"1751",51,18,0.884376801628853
"1752",52,18,0.897085356741218
"1753",53,18,0.904795161528704
"1754",54,18,0.887334069593962
"1755",55,18,0.900307449348749
"1756",56,18,0.902405574731761
"1757",57,18,0.880349974398361
"1758",58,18,0.887423362268315
"1759",59,18,0.892421014022025
"1760",60,18,0.880020035661557
"1761",61,18,0.870972525376835
"1762",62,18,0.885678822802076
"1763",63,18,0.906472847767311
"1764",64,18,0.881840054044548
"1765",65,18,0.879331455747074
"1766",66,18,0.877181081169199
"1767",67,18,0.864211416033498
"1768",68,18,0.881905604553365
"1769",69,18,0.861287537019674
"1770",70,18,0.881929853606652
"1771",71,18,0.882739693122322
"1772",72,18,0.892170878329858
"1773",73,18,0.853980802384519
"1774",74,18,0.856869166729357
"1775",75,18,0.858644267967708
"1776",76,18,0.871080176917627
"1777",77,18,0.844991913216339
"1778",78,18,0.8388417376669
"1779",79,18,0.846597173781671
"1780",80,18,0.854989758181754
"1781",81,18,0.854989758181754
"1782",82,18,0.854989758181754
"1783",83,18,0.854989758181754
"1784",84,18,0.847972878334601
"1785",85,18,0.851783008273255
"1786",86,18,0.846741765350243
"1787",87,18,0.838989319777255
"1788",88,18,0.84574424170076
"1789",89,18,0.84574424170076
"1790",90,18,0.850013186164913
"1791",91,18,0.835320218775629
"1792",92,18,0.843134040157401
"1793",93,18,0.838267214118994
"1794",94,18,0.823913192012627
"1795",95,18,0.827354258490623
"1796",96,18,0.830302100274615
"1797",97,18,0.844279478520429
"1798",98,18,0.825592934203252
"1799",99,18,0.825592934203252
"1800",100,18,0.849355666670378
"1801",1,19,0.981182729404268
"1802",2,19,0.980375222006101
"1803",3,19,0.975404292719943
"1804",4,19,0.978810976208915
"1805",5,19,0.97463705548848
"1806",6,19,0.97002547261608
"1807",7,19,0.958043038701772
"1808",8,19,0.963258348487855
"1809",9,19,0.965602109621881
"1810",10,19,0.949169443039039
"1811",11,19,0.954029336016717
"1812",12,19,0.948049554683046
"1813",13,19,0.957358280340395
"1814",14,19,0.95845968772289
"1815",15,19,0.946773739693768
"1816",16,19,0.948162963532474
"1817",17,19,0.9477068085928
"1818",18,19,0.943645468709051
"1819",19,19,0.941799660599788
"1820",20,19,0.937581430443504
"1821",21,19,0.94134302338658
"1822",22,19,0.936364978861542
"1823",23,19,0.943706443513661
"1824",24,19,0.932114435572763
"1825",25,19,0.935143507966325
"1826",26,19,0.928535376479556
"1827",27,19,0.927552470790597
"1828",28,19,0.933640590948642
"1829",29,19,0.934731534495288
"1830",30,19,0.919751534867178
"1831",31,19,0.934479472850496
"1832",32,19,0.916488721797107
"1833",33,19,0.919523145776145
"1834",34,19,0.912729878216701
"1835",35,19,0.92750063795922
"1836",36,19,0.914316427099078
"1837",37,19,0.911475524196201
"1838",38,19,0.918101749856121
"1839",39,19,0.918166356659518
"1840",40,19,0.922856972409373
"1841",41,19,0.916934687401028
"1842",42,19,0.91683649960683
"1843",43,19,0.911843312861058
"1844",44,19,0.904112889013467
"1845",45,19,0.91184278942881
"1846",46,19,0.916294218245482
"1847",47,19,0.902633152078183
"1848",48,19,0.905626471192245
"1849",49,19,0.900106446775883
"1850",50,19,0.899852924793454
"1851",51,19,0.887563888549171
"1852",52,19,0.895162835879099
"1853",53,19,0.908199071151965
"1854",54,19,0.890696196311525
"1855",55,19,0.901104830970634
"1856",56,19,0.89930817805232
"1857",57,19,0.881660526688449
"1858",58,19,0.885259819405735
"1859",59,19,0.89251960907275
"1860",60,19,0.880786799331799
"1861",61,19,0.87018831099433
"1862",62,19,0.882759511703177
"1863",63,19,0.905137599038897
"1864",64,19,0.883309093209481
"1865",65,19,0.879295299724073
"1866",66,19,0.879294209403584
"1867",67,19,0.866772227341807
"1868",68,19,0.880556148902876
"1869",69,19,0.859887645483573
"1870",70,19,0.887596587361795
"1871",71,19,0.881675093005222
"1872",72,19,0.888169619388691
"1873",73,19,0.852005843751091
"1874",74,19,0.856215630519866
"1875",75,19,0.857705066835397
"1876",76,19,0.871600693579759
"1877",77,19,0.850218924216345
"1878",78,19,0.840281067789552
"1879",79,19,0.845796913355774
"1880",80,19,0.855893363603825
"1881",81,19,0.855893363603825
"1882",82,19,0.85339124452858
"1883",83,19,0.853697297163901
"1884",84,19,0.846674977372396
"1885",85,19,0.849723714799984
"1886",86,19,0.84874706836469
"1887",87,19,0.834992341237895
"1888",88,19,0.844690720278116
"1889",89,19,0.844690720278116
"1890",90,19,0.854520680820572
"1891",91,19,0.836154644403009
"1892",92,19,0.838660569773417
"1893",93,19,0.843003253341366
"1894",94,19,0.821984213581193
"1895",95,19,0.830082899164125
"1896",96,19,0.83631512307334
"1897",97,19,0.847760603329224
"1898",98,19,0.82577513055339
"1899",99,19,0.82577513055339
"1900",100,19,0.849903696983667
"1901",1,20,0.981757415037201
"1902",2,20,0.980930784012487
"1903",3,20,0.976045682291828
"1904",4,20,0.979181553407962
"1905",5,20,0.975540314140758
"1906",6,20,0.971163263697216
"1907",7,20,0.959950970301292
"1908",8,20,0.963293066014211
"1909",9,20,0.966004626202938
"1910",10,20,0.948739377749141
"1911",11,20,0.954413283108007
"1912",12,20,0.950066226459193
"1913",13,20,0.958157355315326
"1914",14,20,0.957748031212861
"1915",15,20,0.946356025033645
"1916",16,20,0.948083750366683
"1917",17,20,0.949171966216311
"1918",18,20,0.944485924984583
"1919",19,20,0.941931200945415
"1920",20,20,0.936642995216878
"1921",21,20,0.942261521312881
"1922",22,20,0.937758914316491
"1923",23,20,0.94431868696797
"1924",24,20,0.933150729655002
"1925",25,20,0.936966349112371
"1926",26,20,0.928284126137404
"1927",27,20,0.928793572556108
"1928",28,20,0.931908438766986
"1929",29,20,0.93601367357589
"1930",30,20,0.921167745180846
"1931",31,20,0.933642634908426
"1932",32,20,0.914774187123401
"1933",33,20,0.91675252569124
"1934",34,20,0.912895545003669
"1935",35,20,0.926121386712223
"1936",36,20,0.910371557880753
"1937",37,20,0.910327655426454
"1938",38,20,0.919264362068746
"1939",39,20,0.919238245640667
"1940",40,20,0.923524665717596
"1941",41,20,0.916039819216779
"1942",42,20,0.916213355067082
"1943",43,20,0.912475954501016
"1944",44,20,0.902114698348334
"1945",45,20,0.910929322348988
"1946",46,20,0.916249789733008
"1947",47,20,0.902835582766513
"1948",48,20,0.905866033817792
"1949",49,20,0.899164545260797
"1950",50,20,0.90117286723283
"1951",51,20,0.890684336910193
"1952",52,20,0.892130762524515
"1953",53,20,0.906649739252362
"1954",54,20,0.893896126805185
"1955",55,20,0.903197413166888
"1956",56,20,0.903454631283911
"1957",57,20,0.883813298452301
"1958",58,20,0.882342883120155
"1959",59,20,0.895828397191101
"1960",60,20,0.884317186147468
"1961",61,20,0.866896341267246
"1962",62,20,0.881337132496535
"1963",63,20,0.903033192064758
"1964",64,20,0.884412272918159
"1965",65,20,0.881540066648501
"1966",66,20,0.878525844830191
"1967",67,20,0.866802904881296
"1968",68,20,0.879615543284392
"1969",69,20,0.861642877666579
"1970",70,20,0.887966902878135
"1971",71,20,0.880807079299397
"1972",72,20,0.88736980633626
"1973",73,20,0.855400692593544
"1974",74,20,0.857824312381083
"1975",75,20,0.859839540030964
"1976",76,20,0.872995537574045
"1977",77,20,0.847148232941725
"1978",78,20,0.841494302896845
"1979",79,20,0.846641150911183
"1980",80,20,0.853580449502489
"1981",81,20,0.853613156934629
"1982",82,20,0.85122993393838
"1983",83,20,0.852780645140687
"1984",84,20,0.85641793206641
"1985",85,20,0.847491843177756
"1986",86,20,0.847630323751365
"1987",87,20,0.838546871048151
"1988",88,20,0.843882373423191
"1989",89,20,0.843882373423191
"1990",90,20,0.85512599079293
"1991",91,20,0.841195476272983
"1992",92,20,0.840968684405653
"1993",93,20,0.842758570794458
"1994",94,20,0.822851207716975
"1995",95,20,0.829892003455853
"1996",96,20,0.833983494663704
"1997",97,20,0.844227702331788
"1998",98,20,0.828639203575082
"1999",99,20,0.828639203575082
"2000",100,20,0.846678664251796
"2001",1,21,0.981252839873337
"2002",2,21,0.981168147961391
"2003",3,21,0.976390411262826
"2004",4,21,0.980308121700658
"2005",5,21,0.97453559530316
"2006",6,21,0.971919510782231
"2007",7,21,0.95885856838324
"2008",8,21,0.964907922803938
"2009",9,21,0.965769449575923
"2010",10,21,0.946867280290905
"2011",11,21,0.954298668903853
"2012",12,21,0.94950713561213
"2013",13,21,0.958814840178981
"2014",14,21,0.956734110060731
"2015",15,21,0.946313550074092
"2016",16,21,0.948019218432011
"2017",17,21,0.949116924647193
"2018",18,21,0.945518219635009
"2019",19,21,0.940882524233044
"2020",20,21,0.93794257854659
"2021",21,21,0.942804473295732
"2022",22,21,0.939999181613415
"2023",23,21,0.945472857996497
"2024",24,21,0.931914428477526
"2025",25,21,0.936441876036413
"2026",26,21,0.929131078927222
"2027",27,21,0.930638531275475
"2028",28,21,0.93082579619702
"2029",29,21,0.93578393334497
"2030",30,21,0.921336819725514
"2031",31,21,0.934358277339245
"2032",32,21,0.911831682451633
"2033",33,21,0.916457929678349
"2034",34,21,0.912334799149765
"2035",35,21,0.928308229457702
"2036",36,21,0.910584426295504
"2037",37,21,0.910877089249892
"2038",38,21,0.91909158382632
"2039",39,21,0.919394565753196
"2040",40,21,0.924234893933127
"2041",41,21,0.91580059561278
"2042",42,21,0.91556106233626
"2043",43,21,0.912704935356892
"2044",44,21,0.899428721270837
"2045",45,21,0.912471168877426
"2046",46,21,0.917332460006247
"2047",47,21,0.905584151459188
"2048",48,21,0.907760732775903
"2049",49,21,0.897033392051302
"2050",50,21,0.899822905858537
"2051",51,21,0.893240804921233
"2052",52,21,0.895918427932352
"2053",53,21,0.91017764606225
"2054",54,21,0.894345683805554
"2055",55,21,0.903684782276443
"2056",56,21,0.905259266737995
"2057",57,21,0.888665886300578
"2058",58,21,0.883766677466204
"2059",59,21,0.897169867801904
"2060",60,21,0.882547663653856
"2061",61,21,0.869063526398186
"2062",62,21,0.883226603624452
"2063",63,21,0.902932958232337
"2064",64,21,0.88485146847004
"2065",65,21,0.881978591204507
"2066",66,21,0.880447363531556
"2067",67,21,0.869674687575225
"2068",68,21,0.882250982790627
"2069",69,21,0.858563508866237
"2070",70,21,0.887018166824831
"2071",71,21,0.880817709211109
"2072",72,21,0.886525821508147
"2073",73,21,0.85683111656676
"2074",74,21,0.855946476371946
"2075",75,21,0.85983316849265
"2076",76,21,0.874705218821531
"2077",77,21,0.851683235778735
"2078",78,21,0.835093314987264
"2079",79,21,0.850547081453384
"2080",80,21,0.854424359389811
"2081",81,21,0.852376922981708
"2082",82,21,0.847153325356797
"2083",83,21,0.84997893579297
"2084",84,21,0.851454013200865
"2085",85,21,0.844500953402957
"2086",86,21,0.854909644229493
"2087",87,21,0.847187086513432
"2088",88,21,0.84765377116664
"2089",89,21,0.84765377116664
"2090",90,21,0.855224002691253
"2091",91,21,0.843768112256391
"2092",92,21,0.841651269601485
"2093",93,21,0.841022399033115
"2094",94,21,0.824512004616632
"2095",95,21,0.832609824709827
"2096",96,21,0.831393895691755
"2097",97,21,0.84322807628023
"2098",98,21,0.829484683536923
"2099",99,21,0.829484683536923
"2100",100,21,0.845196118111125
"2101",1,22,0.981785267052493
"2102",2,22,0.981309707416742
"2103",3,22,0.976380809784775
"2104",4,22,0.980286036922072
"2105",5,22,0.975396417095359
"2106",6,22,0.971926898989565
"2107",7,22,0.960702106271123
"2108",8,22,0.965091195001366
"2109",9,22,0.966377942881887
"2110",10,22,0.949834434615336
"2111",11,22,0.955913133298368
"2112",12,22,0.951068968918041
"2113",13,22,0.958340551826214
"2114",14,22,0.957660848641725
"2115",15,22,0.947930113941022
"2116",16,22,0.94787688502094
"2117",17,22,0.949277105236965
"2118",18,22,0.94597977764476
"2119",19,22,0.942158457447313
"2120",20,22,0.938951318507735
"2121",21,22,0.943962075985648
"2122",22,22,0.938533271460486
"2123",23,22,0.946163684745914
"2124",24,22,0.933557519116538
"2125",25,22,0.936114904689933
"2126",26,22,0.929807190460332
"2127",27,22,0.931530574640678
"2128",28,22,0.931921714482287
"2129",29,22,0.93614992359337
"2130",30,22,0.91858150069815
"2131",31,22,0.933748091617217
"2132",32,22,0.913203986465407
"2133",33,22,0.917053030438825
"2134",34,22,0.914625701435615
"2135",35,22,0.926574940878956
"2136",36,22,0.910208861026959
"2137",37,22,0.909748297553642
"2138",38,22,0.920785483521476
"2139",39,22,0.918069275302208
"2140",40,22,0.924200038705128
"2141",41,22,0.914547549666173
"2142",42,22,0.917957024074446
"2143",43,22,0.913556911239455
"2144",44,22,0.89704463388984
"2145",45,22,0.91180693138943
"2146",46,22,0.916859157406094
"2147",47,22,0.905317763785784
"2148",48,22,0.909722137516074
"2149",49,22,0.897516696025693
"2150",50,22,0.897513863360554
"2151",51,22,0.896192779952668
"2152",52,22,0.894648150934852
"2153",53,22,0.909389544404949
"2154",54,22,0.89775936073142
"2155",55,22,0.903985806081809
"2156",56,22,0.906659328514248
"2157",57,22,0.889313664747389
"2158",58,22,0.884510286124132
"2159",59,22,0.89596594410487
"2160",60,22,0.884643458707662
"2161",61,22,0.870292640208072
"2162",62,22,0.882167094182856
"2163",63,22,0.901607012366101
"2164",64,22,0.882156146293876
"2165",65,22,0.884528399092005
"2166",66,22,0.882094184696114
"2167",67,22,0.869780129543788
"2168",68,22,0.881283620032468
"2169",69,22,0.860108030877427
"2170",70,22,0.885513503408746
"2171",71,22,0.877290387999408
"2172",72,22,0.886396821500421
"2173",73,22,0.85737939879489
"2174",74,22,0.854555545809978
"2175",75,22,0.862924673478024
"2176",76,22,0.876224221927147
"2177",77,22,0.85364209608413
"2178",78,22,0.837882086477305
"2179",79,22,0.853663097284191
"2180",80,22,0.855678846649441
"2181",81,22,0.852634681827912
"2182",82,22,0.843517782487671
"2183",83,22,0.850621598811091
"2184",84,22,0.849138876641112
"2185",85,22,0.840695954059063
"2186",86,22,0.850397334285198
"2187",87,22,0.843417975160858
"2188",88,22,0.844894068651612
"2189",89,22,0.844894068651612
"2190",90,22,0.852491642591667
"2191",91,22,0.845850510403949
"2192",92,22,0.84297308513757
"2193",93,22,0.844801563894059
"2194",94,22,0.827949180856722
"2195",95,22,0.830680657085348
"2196",96,22,0.828516364765795
"2197",97,22,0.838481309432395
"2198",98,22,0.830125581633644
"2199",99,22,0.830125581633644
"2200",100,22,0.841104561717778
"2201",1,23,0.982307598646878
"2202",2,23,0.981222605579253
"2203",3,23,0.976284243807766
"2204",4,23,0.980996396482119
"2205",5,23,0.975094167900969
"2206",6,23,0.971341481327587
"2207",7,23,0.962480675882228
"2208",8,23,0.964137762057272
"2209",9,23,0.967514721795006
"2210",10,23,0.949558344935876
"2211",11,23,0.954538496668219
"2212",12,23,0.952217168376321
"2213",13,23,0.95794866717611
"2214",14,23,0.957617237240145
"2215",15,23,0.947931370365617
"2216",16,23,0.94541868915789
"2217",17,23,0.95099869291743
"2218",18,23,0.947057863658459
"2219",19,23,0.942656747388993
"2220",20,23,0.940096849838733
"2221",21,23,0.94415734903896
"2222",22,23,0.940586998315397
"2223",23,23,0.945514044900649
"2224",24,23,0.933168738209175
"2225",25,23,0.935890161434511
"2226",26,23,0.931062791454329
"2227",27,23,0.93186046053752
"2228",28,23,0.933161309495041
"2229",29,23,0.936959268860016
"2230",30,23,0.917707776697371
"2231",31,23,0.93368653326457
"2232",32,23,0.915062111197783
"2233",33,23,0.917079115197634
"2234",34,23,0.916471008870996
"2235",35,23,0.92711315220379
"2236",36,23,0.911340961081658
"2237",37,23,0.911039074518476
"2238",38,23,0.918270506899849
"2239",39,23,0.919004908280631
"2240",40,23,0.923240449519953
"2241",41,23,0.916267009647037
"2242",42,23,0.917049592453204
"2243",43,23,0.914346741251992
"2244",44,23,0.898649699581408
"2245",45,23,0.914148163192227
"2246",46,23,0.916214791891206
"2247",47,23,0.902641907091561
"2248",48,23,0.909100136469167
"2249",49,23,0.900217509220761
"2250",50,23,0.901854067537753
"2251",51,23,0.89954862189737
"2252",52,23,0.893351138638387
"2253",53,23,0.907287081576065
"2254",54,23,0.899439140803634
"2255",55,23,0.90394906484329
"2256",56,23,0.90684010032453
"2257",57,23,0.891319059788103
"2258",58,23,0.887936334945103
"2259",59,23,0.892550222408758
"2260",60,23,0.88694457420815
"2261",61,23,0.874840354564987
"2262",62,23,0.884292009855973
"2263",63,23,0.903084858190403
"2264",64,23,0.883644606254763
"2265",65,23,0.884704072669889
"2266",66,23,0.882390783566084
"2267",67,23,0.872183444561003
"2268",68,23,0.881313106029308
"2269",69,23,0.857206125157868
"2270",70,23,0.887168045743128
"2271",71,23,0.877530296371547
"2272",72,23,0.88537153971981
"2273",73,23,0.857965249618683
"2274",74,23,0.855496800679492
"2275",75,23,0.86402474850655
"2276",76,23,0.874022433077269
"2277",77,23,0.854708292035626
"2278",78,23,0.837465329084044
"2279",79,23,0.851673538756937
"2280",80,23,0.85632385659611
"2281",81,23,0.85381210328135
"2282",82,23,0.843312703458415
"2283",83,23,0.851373504621518
"2284",84,23,0.847792242676894
"2285",85,23,0.84506723982433
"2286",86,23,0.850825738830078
"2287",87,23,0.84221660133098
"2288",88,23,0.841609835244475
"2289",89,23,0.841609835244475
"2290",90,23,0.84992395575421
"2291",91,23,0.847608823608781
"2292",92,23,0.839933838230401
"2293",93,23,0.849700962552155
"2294",94,23,0.833501082512026
"2295",95,23,0.83026401198874
"2296",96,23,0.830498220036874
"2297",97,23,0.836085326016036
"2298",98,23,0.827655109908024
"2299",99,23,0.827655109908024
"2300",100,23,0.840700695409582
"2301",1,24,0.982714103234131
"2302",2,24,0.981496147200231
"2303",3,24,0.976231838780506
"2304",4,24,0.980332636487867
"2305",5,24,0.975808927502505
"2306",6,24,0.972279601819371
"2307",7,24,0.963732208644842
"2308",8,24,0.964707731915666
"2309",9,24,0.968384576155091
"2310",10,24,0.951378435314358
"2311",11,24,0.955821240406136
"2312",12,24,0.952120568799206
"2313",13,24,0.959133580925409
"2314",14,24,0.958147812154191
"2315",15,24,0.949268879447883
"2316",16,24,0.944169696718434
"2317",17,24,0.950856067508118
"2318",18,24,0.948431463468942
"2319",19,24,0.942845162952585
"2320",20,24,0.939404067324232
"2321",21,24,0.944017934585349
"2322",22,24,0.942022790126501
"2323",23,24,0.945432403211935
"2324",24,24,0.932884583244972
"2325",25,24,0.934985082758603
"2326",26,24,0.931661722224954
"2327",27,24,0.931740775156483
"2328",28,24,0.932959498027413
"2329",29,24,0.935984750705714
"2330",30,24,0.919120064804083
"2331",31,24,0.933397501071965
"2332",32,24,0.916242616678253
"2333",33,24,0.916241975100421
"2334",34,24,0.918412892308638
"2335",35,24,0.925341780352567
"2336",36,24,0.913170340030374
"2337",37,24,0.913567928111051
"2338",38,24,0.917561690497894
"2339",39,24,0.918891333866291
"2340",40,24,0.924036673197724
"2341",41,24,0.918293946036926
"2342",42,24,0.918351552961377
"2343",43,24,0.913950819580945
"2344",44,24,0.901708858285483
"2345",45,24,0.914455810701493
"2346",46,24,0.917145572790517
"2347",47,24,0.903639619924822
"2348",48,24,0.909141313590434
"2349",49,24,0.902983459477149
"2350",50,24,0.902976083211936
"2351",51,24,0.899545613186722
"2352",52,24,0.891653539450544
"2353",53,24,0.908088833766112
"2354",54,24,0.89864662087261
"2355",55,24,0.905231181537417
"2356",56,24,0.906891212407949
"2357",57,24,0.890833733335719
"2358",58,24,0.888187069294057
"2359",59,24,0.892519206480185
"2360",60,24,0.889406042401005
"2361",61,24,0.871559643988736
"2362",62,24,0.885990082293255
"2363",63,24,0.903840404487209
"2364",64,24,0.885388983114281
"2365",65,24,0.885355402136485
"2366",66,24,0.881951340850477
"2367",67,24,0.874812471077059
"2368",68,24,0.881407708810165
"2369",69,24,0.855464543415977
"2370",70,24,0.884598051214693
"2371",71,24,0.878335167648751
"2372",72,24,0.8843857817648
"2373",73,24,0.860697391644883
"2374",74,24,0.857550970955898
"2375",75,24,0.86461176816984
"2376",76,24,0.872464265448034
"2377",77,24,0.855066217676562
"2378",78,24,0.838883992112114
"2379",79,24,0.852458873988676
"2380",80,24,0.85462186935608
"2381",81,24,0.854492483291527
"2382",82,24,0.842621549698571
"2383",83,24,0.850251500512365
"2384",84,24,0.84817448649654
"2385",85,24,0.847121142469963
"2386",86,24,0.851616610858919
"2387",87,24,0.846633699742411
"2388",88,24,0.838201283672531
"2389",89,24,0.838201283672531
"2390",90,24,0.849216986916037
"2391",91,24,0.844476061429268
"2392",92,24,0.83791266761653
"2393",93,24,0.855606790890543
"2394",94,24,0.831444543316868
"2395",95,24,0.832016011160759
"2396",96,24,0.830073263949042
"2397",97,24,0.837959863500445
"2398",98,24,0.827165030936796
"2399",99,24,0.827165030936796
"2400",100,24,0.841291066166703
"2401",1,25,0.982685671715173
"2402",2,25,0.981179812287216
"2403",3,25,0.977069468116934
"2404",4,25,0.980578421039141
"2405",5,25,0.976183144762401
"2406",6,25,0.973019383167202
"2407",7,25,0.963843104425923
"2408",8,25,0.965609228760783
"2409",9,25,0.968022936531078
"2410",10,25,0.951971265235598
"2411",11,25,0.95682371559581
"2412",12,25,0.953041112263516
"2413",13,25,0.95907538945526
"2414",14,25,0.958148419893732
"2415",15,25,0.94960596292295
"2416",16,25,0.943438702743611
"2417",17,25,0.949823320462963
"2418",18,25,0.948438370753581
"2419",19,25,0.940959167082824
"2420",20,25,0.939614838977725
"2421",21,25,0.94567062141832
"2422",22,25,0.941894827707332
"2423",23,25,0.945768481634828
"2424",24,25,0.932579946996225
"2425",25,25,0.93603970531618
"2426",26,25,0.933622667968586
"2427",27,25,0.932768934463161
"2428",28,25,0.934093257368042
"2429",29,25,0.936076819473085
"2430",30,25,0.917621295357224
"2431",31,25,0.933001843295232
"2432",32,25,0.916126011871394
"2433",33,25,0.919372254727702
"2434",34,25,0.916976506889274
"2435",35,25,0.926062506012653
"2436",36,25,0.913720121271818
"2437",37,25,0.914303935430996
"2438",38,25,0.918966035629193
"2439",39,25,0.920660555874494
"2440",40,25,0.923818931747115
"2441",41,25,0.918088712769042
"2442",42,25,0.920402414960037
"2443",43,25,0.913645397285893
"2444",44,25,0.903061689751895
"2445",45,25,0.915277281887465
"2446",46,25,0.917176845433835
"2447",47,25,0.905086112526766
"2448",48,25,0.910782111748235
"2449",49,25,0.90283948014025
"2450",50,25,0.902121971739679
"2451",51,25,0.900549724781019
"2452",52,25,0.889643836756621
"2453",53,25,0.908925914578187
"2454",54,25,0.89794500365092
"2455",55,25,0.903927961354852
"2456",56,25,0.907058961996773
"2457",57,25,0.893206189703357
"2458",58,25,0.889756298005093
"2459",59,25,0.894136260283998
"2460",60,25,0.887939988942652
"2461",61,25,0.872967609843677
"2462",62,25,0.887566159202834
"2463",63,25,0.90362555339886
"2464",64,25,0.88612743502784
"2465",65,25,0.884970100736449
"2466",66,25,0.880602143980741
"2467",67,25,0.876202277538503
"2468",68,25,0.883576395942531
"2469",69,25,0.856069502543382
"2470",70,25,0.883908068854062
"2471",71,25,0.879302406142558
"2472",72,25,0.885027957303836
"2473",73,25,0.864102736908442
"2474",74,25,0.856962008683885
"2475",75,25,0.868785196211625
"2476",76,25,0.869903480947318
"2477",77,25,0.857230530147621
"2478",78,25,0.840237769674626
"2479",79,25,0.855126911711582
"2480",80,25,0.856647799332425
"2481",81,25,0.853859795918686
"2482",82,25,0.845782969935336
"2483",83,25,0.8516104667034
"2484",84,25,0.849422207064314
"2485",85,25,0.846386895138959
"2486",86,25,0.851856969145512
"2487",87,25,0.845934904374792
"2488",88,25,0.833636229648539
"2489",89,25,0.833636229648539
"2490",90,25,0.849643185567935
"2491",91,25,0.842511077259866
"2492",92,25,0.839038421534415
"2493",93,25,0.859087602980597
"2494",94,25,0.828989994828344
"2495",95,25,0.828739812154205
"2496",96,25,0.833306180090383
"2497",97,25,0.839926914542674
"2498",98,25,0.826002557627735
"2499",99,25,0.826002557627735
"2500",100,25,0.843628121987389
"2501",1,26,0.98341956628705
"2502",2,26,0.981034571734278
"2503",3,26,0.978026941730858
"2504",4,26,0.980364138507825
"2505",5,26,0.976733383520697
"2506",6,26,0.973304265274655
"2507",7,26,0.964803447010768
"2508",8,26,0.96637441239735
"2509",9,26,0.968452607023789
"2510",10,26,0.951160835239475
"2511",11,26,0.957332577251354
"2512",12,26,0.952761816474518
"2513",13,26,0.959667918008591
"2514",14,26,0.956338132364468
"2515",15,26,0.950420103030402
"2516",16,26,0.944292488145951
"2517",17,26,0.950632842488882
"2518",18,26,0.949256881313285
"2519",19,26,0.942757177442346
"2520",20,26,0.94041840298594
"2521",21,26,0.945662225701044
"2522",22,26,0.940260343507615
"2523",23,26,0.945443624801694
"2524",24,26,0.931401308909733
"2525",25,26,0.935333525342561
"2526",26,26,0.934229752506202
"2527",27,26,0.932979213718549
"2528",28,26,0.934683861480202
"2529",29,26,0.936043778110966
"2530",30,26,0.918271720963905
"2531",31,26,0.932948135429818
"2532",32,26,0.918457677938931
"2533",33,26,0.919475296429464
"2534",34,26,0.917984199654482
"2535",35,26,0.925977006676747
"2536",36,26,0.915545911507225
"2537",37,26,0.913905017905944
"2538",38,26,0.918844832298769
"2539",39,26,0.919046737877101
"2540",40,26,0.922222428024825
"2541",41,26,0.918054759546012
"2542",42,26,0.919329842428253
"2543",43,26,0.91379002772722
"2544",44,26,0.903105868840352
"2545",45,26,0.916713135179987
"2546",46,26,0.915598148558783
"2547",47,26,0.905817801176288
"2548",48,26,0.910789350876453
"2549",49,26,0.905348822193685
"2550",50,26,0.901978244443388
"2551",51,26,0.901924353372119
"2552",52,26,0.891978126316788
"2553",53,26,0.909188709714913
"2554",54,26,0.898942635076181
"2555",55,26,0.905724478628751
"2556",56,26,0.906016751549682
"2557",57,26,0.894335037987334
"2558",58,26,0.890184420120945
"2559",59,26,0.895070152798358
"2560",60,26,0.887192262671137
"2561",61,26,0.874267234966023
"2562",62,26,0.888599557103967
"2563",63,26,0.903218249037101
"2564",64,26,0.886776446261889
"2565",65,26,0.887491802288224
"2566",66,26,0.879949086481134
"2567",67,26,0.880534990270305
"2568",68,26,0.884202982285803
"2569",69,26,0.855861181657303
"2570",70,26,0.884801971743187
"2571",71,26,0.880258216949322
"2572",72,26,0.884808631002733
"2573",73,26,0.862885017732346
"2574",74,26,0.859057121644878
"2575",75,26,0.8696083326146
"2576",76,26,0.871266707170213
"2577",77,26,0.859713779627509
"2578",78,26,0.843995889304172
"2579",79,26,0.856165444581684
"2580",80,26,0.854323066700816
"2581",81,26,0.852647262743187
"2582",82,26,0.84865839420965
"2583",83,26,0.853360233808791
"2584",84,26,0.852325616920049
"2585",85,26,0.845729992688185
"2586",86,26,0.854842110833991
"2587",87,26,0.843557130667556
"2588",88,26,0.837057718299112
"2589",89,26,0.837057718299112
"2590",90,26,0.852063040508893
"2591",91,26,0.841996832402793
"2592",92,26,0.835837748486982
"2593",93,26,0.855003099401005
"2594",94,26,0.829153008888861
"2595",95,26,0.827157860404766
"2596",96,26,0.837701389437908
"2597",97,26,0.838840311030394
"2598",98,26,0.828958399474644
"2599",99,26,0.828958399474644
"2600",100,26,0.846354462250143
"2601",1,27,0.983048392626402
"2602",2,27,0.980782674881629
"2603",3,27,0.978351791568205
"2604",4,27,0.980819057662841
"2605",5,27,0.976163404672701
